Country,Province,Lat,Lon,Date,Cases,Status
US,"Missouri, Camden",38.022,-92.7608,2020-03-23T00:00:00Z,0,deaths
US,"Michigan, Charlevoix",45.3779,-85.1961,2020-03-23T00:00:00Z,2,confirmed
US,"Oregon, Clatsop",45.9971,-123.661,2020-03-23T00:00:00Z,0,recovered
US,"Alabama, Conecuh",31.434,-86.9932,2020-03-23T00:00:00Z,0,deaths
US,"Alabama, Dallas",32.3269,-87.1087,2020-03-23T00:00:00Z,0,confirmed
US,"Georgia, Dodge",32.1726,-83.1695,2020-03-23T00:00:00Z,0,recovered
US,"North Dakota, Emmons",46.284,-100.239,2020-03-23T00:00:00Z,0,deaths
US,"Kentucky, Franklin",38.2379,-84.8796,2020-03-23T00:00:00Z,2,confirmed
US,"Michigan, Gladwin",43.989,-84.3877,2020-03-23T00:00:00Z,0,recovered
US,"Mississippi, Grenada",33.7704,-89.8025,2020-03-23T00:00:00Z,0,deaths
US,"West Virginia, Harrison",39.2854,-80.3792,2020-03-23T00:00:00Z,0,confirmed
US,"Indiana, Howard",40.4853,-86.1135,2020-03-23T00:00:00Z,0,recovered
US,"Illinois, Jasper",39.0105,-88.1544,2020-03-23T00:00:00Z,0,deaths
US,"Texas, Kaufman",32.5991,-96.2873,2020-03-23T00:00:00Z,0,confirmed
US,"Louisiana, Lafourche",29.5247,-90.4098,2020-03-23T00:00:00Z,0,recovered
US,"Florida, Levy",29.3183,-82.7401,2020-03-23T00:00:00Z,0,deaths
US,"Georgia, Lumpkin",34.5729,-84.0043,2020-03-23T00:00:00Z,2,confirmed
US,"Kansas, Marshall",39.7836,-96.5228,2020-03-23T00:00:00Z,0,recovered
US,"North Dakota, Mercer",47.3121,-101.832,2020-03-23T00:00:00Z,0,deaths
US,"Missouri, Montgomery",38.9402,-91.47,2020-03-23T00:00:00Z,0,confirmed
US,"Georgia, Newton",33.5551,-83.8455,2020-03-23T00:00:00Z,0,recovered
US,"Oklahoma, Osage",36.6289,-96.3964,2020-03-23T00:00:00Z,0,deaths
US,"North Carolina, Person",36.3899,-78.9722,2020-03-23T00:00:00Z,0,confirmed
US,"South Dakota, Potter",45.0658,-99.955,2020-03-23T00:00:00Z,0,recovered
US,"Missouri, Reynolds",37.3609,-90.9701,2020-03-23T00:00:00Z,0,deaths
US,"Missouri, Saline",39.1373,-93.2026,2020-03-23T00:00:00Z,0,confirmed
US,"Missouri, Shannon",37.1577,-91.4019,2020-03-23T00:00:00Z,0,recovered
US,"New York, St. Lawrence",44.4976,-75.0655,2020-03-23T00:00:00Z,0,deaths
US,"Georgia, Talbot",32.6964,-84.5335,2020-03-23T00:00:00Z,0,confirmed
US,"California, Tuolumne",38.0264,-119.953,2020-03-23T00:00:00Z,0,recovered
US,"Indiana, Vigo",39.4294,-87.3917,2020-03-23T00:00:00Z,0,deaths
US,"Michigan, Washtenaw",42.2531,-83.8385,2020-03-23T00:00:00Z,42,confirmed
US,"Kansas, Wilson",37.5594,-95.7432,2020-03-23T00:00:00Z,0,recovered
US,"California, Alameda",37.6463,-121.893,2020-03-23T00:00:00Z,1,deaths
US,"North Carolina, Avery",36.0757,-81.9231,2020-03-23T00:00:00Z,0,confirmed
US,"Georgia, Berrien",31.2759,-83.2253,2020-03-23T00:00:00Z,0,recovered
US,"New York, Broome",42.159,-75.8133,2020-03-23T00:00:00Z,1,deaths
US,"New Jersey, Camden",39.8034,-74.9639,2020-03-23T00:00:00Z,33,confirmed
US,"Michigan, Charlevoix",45.3779,-85.1961,2020-03-23T00:00:00Z,0,recovered
US,"Oregon, Clatsop",45.9971,-123.661,2020-03-23T00:00:00Z,0,deaths
US,"Colorado, Conejos",37.2016,-106.192,2020-03-23T00:00:00Z,0,confirmed
US,"Alabama, Dallas",32.3269,-87.1087,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Dodge",32.1726,-83.1695,2020-03-23T00:00:00Z,0,deaths
US,"Virginia, Emporia",36.6946,-77.5341,2020-03-23T00:00:00Z,0,confirmed
US,"Kentucky, Franklin",38.2379,-84.8796,2020-03-23T00:00:00Z,0,recovered
US,"Michigan, Gladwin",43.989,-84.3877,2020-03-23T00:00:00Z,0,deaths
US,"North Dakota, Griggs",47.4579,-98.2385,2020-03-23T00:00:00Z,0,confirmed
US,"West Virginia, Harrison",39.2854,-80.3792,2020-03-23T00:00:00Z,0,recovered
US,"Indiana, Howard",40.4853,-86.1135,2020-03-23T00:00:00Z,0,deaths
US,"Indiana, Jasper",41.0208,-87.1155,2020-03-23T00:00:00Z,0,confirmed
US,"Texas, Kaufman",32.5991,-96.2873,2020-03-23T00:00:00Z,0,recovered
US,"Louisiana, Lafourche",29.5247,-90.4098,2020-03-23T00:00:00Z,0,deaths
US,"Idaho, Lewis",46.2332,-116.434,2020-03-23T00:00:00Z,0,confirmed
US,"Georgia, Lumpkin",34.5729,-84.0043,2020-03-23T00:00:00Z,0,recovered
US,"Kansas, Marshall",39.7836,-96.5228,2020-03-23T00:00:00Z,0,deaths
US,"Ohio, Mercer",40.5404,-84.6291,2020-03-23T00:00:00Z,0,confirmed
US,"Missouri, Montgomery",38.9402,-91.47,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Newton",33.5551,-83.8455,2020-03-23T00:00:00Z,0,deaths
US,"Kansas, Osborne",39.3503,-98.7675,2020-03-23T00:00:00Z,0,confirmed
US,"North Carolina, Person",36.3899,-78.9722,2020-03-23T00:00:00Z,0,recovered
US,"South Dakota, Potter",45.0658,-99.955,2020-03-23T00:00:00Z,0,deaths
US,"Tennessee, Rhea",35.6054,-84.9308,2020-03-23T00:00:00Z,0,confirmed
US,"Missouri, Saline",39.1373,-93.2026,2020-03-23T00:00:00Z,0,recovered
US,"Missouri, Shannon",37.1577,-91.4019,2020-03-23T00:00:00Z,0,deaths
US,"Minnesota, St. Louis",47.6048,-92.4688,2020-03-23T00:00:00Z,2,confirmed
US,"Georgia, Talbot",32.6964,-84.5335,2020-03-23T00:00:00Z,0,recovered
US,"California, Tuolumne",38.0264,-119.953,2020-03-23T00:00:00Z,0,deaths
US,"Wisconsin, Vilas",46.0547,-89.5172,2020-03-23T00:00:00Z,0,confirmed
US,"Michigan, Washtenaw",42.2531,-83.8385,2020-03-23T00:00:00Z,0,recovered
US,"Kansas, Wilson",37.5594,-95.7432,2020-03-23T00:00:00Z,0,deaths
US,"Colorado, Alamosa",37.5725,-105.789,2020-03-23T00:00:00Z,0,confirmed
US,"North Carolina, Avery",36.0757,-81.9231,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Berrien",31.2759,-83.2253,2020-03-23T00:00:00Z,0,deaths
US,"Colorado, Broomfield",39.96,-105.057,2020-03-23T00:00:00Z,1,confirmed
US,"New Jersey, Camden",39.8034,-74.9639,2020-03-23T00:00:00Z,0,recovered
US,"Michigan, Charlevoix",45.3779,-85.1961,2020-03-23T00:00:00Z,0,deaths
US,"Alabama, Clay",33.2698,-85.8584,2020-03-23T00:00:00Z,0,confirmed
US,"Colorado, Conejos",37.2016,-106.192,2020-03-23T00:00:00Z,0,recovered
US,"Alabama, Dallas",32.3269,-87.1087,2020-03-23T00:00:00Z,0,deaths
US,"Minnesota, Dodge",44.0224,-92.8624,2020-03-23T00:00:00Z,2,confirmed
US,"Virginia, Emporia",36.6946,-77.5341,2020-03-23T00:00:00Z,0,recovered
US,"Kentucky, Franklin",38.2379,-84.8796,2020-03-23T00:00:00Z,0,deaths
US,"Georgia, Glascock",33.2288,-82.613,2020-03-23T00:00:00Z,0,confirmed
US,"North Dakota, Griggs",47.4579,-98.2385,2020-03-23T00:00:00Z,0,recovered
US,"West Virginia, Harrison",39.2854,-80.3792,2020-03-23T00:00:00Z,0,deaths
US,"Iowa, Howard",43.3567,-92.317,2020-03-23T00:00:00Z,0,confirmed
US,"Indiana, Jasper",41.0208,-87.1155,2020-03-23T00:00:00Z,0,recovered
US,"Texas, Kaufman",32.5991,-96.2873,2020-03-23T00:00:00Z,0,deaths
US,"California, Lake",39.1012,-122.754,2020-03-23T00:00:00Z,0,confirmed
US,"Idaho, Lewis",46.2332,-116.434,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Lumpkin",34.5729,-84.0043,2020-03-23T00:00:00Z,0,deaths
US,"Kentucky, Marshall",36.8801,-88.328,2020-03-23T00:00:00Z,0,confirmed
US,"Ohio, Mercer",40.5404,-84.6291,2020-03-23T00:00:00Z,0,recovered
US,"Missouri, Montgomery",38.9402,-91.47,2020-03-23T00:00:00Z,0,deaths
US,"Indiana, Newton",40.9561,-87.3964,2020-03-23T00:00:00Z,0,confirmed
US,"Kansas, Osborne",39.3503,-98.7675,2020-03-23T00:00:00Z,0,recovered
US,"North Carolina, Person",36.3899,-78.9722,2020-03-23T00:00:00Z,0,deaths
US,"Texas, Potter",35.4013,-101.894,2020-03-23T00:00:00Z,2,confirmed
US,"Tennessee, Rhea",35.6054,-84.9308,2020-03-23T00:00:00Z,0,recovered
US,"Missouri, Saline",39.1373,-93.2026,2020-03-23T00:00:00Z,0,deaths
US,"Mississippi, Sharkey",32.8815,-90.816,2020-03-23T00:00:00Z,0,confirmed
US,"Minnesota, St. Louis",47.6048,-92.4688,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Talbot",32.6964,-84.5335,2020-03-23T00:00:00Z,0,deaths
US,"Georgia, Turner",31.7161,-83.6207,2020-03-23T00:00:00Z,1,confirmed
US,"Wisconsin, Vilas",46.0547,-89.5172,2020-03-23T00:00:00Z,0,recovered
US,"Michigan, Washtenaw",42.2531,-83.8385,2020-03-23T00:00:00Z,0,deaths
US,"North Carolina, Wilson",35.7063,-77.918,2020-03-23T00:00:00Z,4,confirmed
US,"Colorado, Alamosa",37.5725,-105.789,2020-03-23T00:00:00Z,0,recovered
US,"North Carolina, Avery",36.0757,-81.9231,2020-03-23T00:00:00Z,0,deaths
US,"Michigan, Berrien",41.9545,-86.4131,2020-03-23T00:00:00Z,5,confirmed
US,"Colorado, Broomfield",39.96,-105.057,2020-03-23T00:00:00Z,0,recovered
US,"New Jersey, Camden",39.8034,-74.9639,2020-03-23T00:00:00Z,1,deaths
US,"Florida, Charlotte",26.9013,-81.9295,2020-03-23T00:00:00Z,3,confirmed
US,"Alabama, Clay",33.2698,-85.8584,2020-03-23T00:00:00Z,0,recovered
US,"Colorado, Conejos",37.2016,-106.192,2020-03-23T00:00:00Z,0,deaths
US,"Arkansas, Dallas",33.9704,-92.6517,2020-03-23T00:00:00Z,0,confirmed
US,"Minnesota, Dodge",44.0224,-92.8624,2020-03-23T00:00:00Z,0,recovered
US,"Virginia, Emporia",36.6946,-77.5341,2020-03-23T00:00:00Z,0,deaths
US,"Louisiana, Franklin",32.1368,-91.6759,2020-03-23T00:00:00Z,0,confirmed
US,"Georgia, Glascock",33.2288,-82.613,2020-03-23T00:00:00Z,0,recovered
US,"North Dakota, Griggs",47.4579,-98.2385,2020-03-23T00:00:00Z,0,deaths
US,"Virginia, Harrisonburg",38.4354,-78.8754,2020-03-23T00:00:00Z,1,confirmed
US,"Iowa, Howard",43.3567,-92.317,2020-03-23T00:00:00Z,0,recovered
US,"Indiana, Jasper",41.0208,-87.1155,2020-03-23T00:00:00Z,0,deaths
US,"Oklahoma, Kay",36.818,-97.1442,2020-03-23T00:00:00Z,5,confirmed
US,"California, Lake",39.1012,-122.754,2020-03-23T00:00:00Z,0,recovered
US,"Idaho, Lewis",46.2332,-116.434,2020-03-23T00:00:00Z,0,deaths
US,"New Mexico, Luna",32.1818,-107.751,2020-03-23T00:00:00Z,0,confirmed
US,"Kentucky, Marshall",36.8801,-88.328,2020-03-23T00:00:00Z,0,recovered
US,"Ohio, Mercer",40.5404,-84.6291,2020-03-23T00:00:00Z,0,deaths
US,"New York, Montgomery",42.9012,-74.4401,2020-03-23T00:00:00Z,3,confirmed
US,"Indiana, Newton",40.9561,-87.3964,2020-03-23T00:00:00Z,0,recovered
US,"Kansas, Osborne",39.3503,-98.7675,2020-03-23T00:00:00Z,0,deaths
US,"Alaska, Petersburg",57.1398,-132.954,2020-03-23T00:00:00Z,0,confirmed
US,"Texas, Potter",35.4013,-101.894,2020-03-23T00:00:00Z,0,recovered
US,"Tennessee, Rhea",35.6054,-84.9308,2020-03-23T00:00:00Z,0,deaths
US,"Nebraska, Saline",40.5242,-97.1409,2020-03-23T00:00:00Z,0,confirmed
US,"Mississippi, Sharkey",32.8815,-90.816,2020-03-23T00:00:00Z,0,recovered
US,"Minnesota, St. Louis",47.6048,-92.4688,2020-03-23T00:00:00Z,0,deaths
US,"Maryland, Talbot",38.7662,-76.1088,2020-03-23T00:00:00Z,1,confirmed
US,"Georgia, Turner",31.7161,-83.6207,2020-03-23T00:00:00Z,0,recovered
US,"Wisconsin, Vilas",46.0547,-89.5172,2020-03-23T00:00:00Z,0,deaths
US,"North Carolina, Watauga",36.231,-81.7003,2020-03-23T00:00:00Z,2,confirmed
US,"North Carolina, Wilson",35.7063,-77.918,2020-03-23T00:00:00Z,0,recovered
US,"Colorado, Alamosa",37.5725,-105.789,2020-03-23T00:00:00Z,0,deaths
US,"Louisiana, Avoyelles",31.078,-92.0008,2020-03-23T00:00:00Z,1,confirmed
US,"Michigan, Berrien",41.9545,-86.4131,2020-03-23T00:00:00Z,0,recovered
US,"Colorado, Broomfield",39.96,-105.057,2020-03-23T00:00:00Z,0,deaths
US,"North Carolina, Camden",36.3381,-76.1557,2020-03-23T00:00:00Z,0,confirmed
US,"Florida, Charlotte",26.9013,-81.9295,2020-03-23T00:00:00Z,0,recovered
US,"Alabama, Clay",33.2698,-85.8584,2020-03-23T00:00:00Z,0,deaths
US,"California, Contra Costa",37.9192,-121.929,2020-03-23T00:00:00Z,71,confirmed
US,"Arkansas, Dallas",33.9704,-92.6517,2020-03-23T00:00:00Z,0,recovered
US,"Minnesota, Dodge",44.0224,-92.8624,2020-03-23T00:00:00Z,0,deaths
US,"Texas, Erath",32.236,-98.2177,2020-03-23T00:00:00Z,1,confirmed
US,"Louisiana, Franklin",32.1368,-91.6759,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Glascock",33.2288,-82.613,2020-03-23T00:00:00Z,0,deaths
US,"Texas, Grimes",30.5458,-95.989,2020-03-23T00:00:00Z,2,confirmed
US,"Virginia, Harrisonburg",38.4354,-78.8754,2020-03-23T00:00:00Z,0,recovered
US,"Iowa, Howard",43.3567,-92.317,2020-03-23T00:00:00Z,0,deaths
US,"Iowa, Jasper",41.6858,-93.0557,2020-03-23T00:00:00Z,0,confirmed
US,"Oklahoma, Kay",36.818,-97.1442,2020-03-23T00:00:00Z,0,recovered
US,"California, Lake",39.1012,-122.754,2020-03-23T00:00:00Z,0,deaths
US,"Kentucky, Lewis",38.5318,-83.3774,2020-03-23T00:00:00Z,0,confirmed
US,"New Mexico, Luna",32.1818,-107.751,2020-03-23T00:00:00Z,0,recovered
US,"Kentucky, Marshall",36.8801,-88.328,2020-03-23T00:00:00Z,0,deaths
US,"Pennsylvania, Mercer",41.3025,-80.2582,2020-03-23T00:00:00Z,1,confirmed
US,"New York, Montgomery",42.9012,-74.4401,2020-03-23T00:00:00Z,0,recovered
US,"Indiana, Newton",40.9561,-87.3964,2020-03-23T00:00:00Z,0,deaths
US,"Florida, Osceola",28.0631,-81.1488,2020-03-23T00:00:00Z,25,confirmed
US,"Alaska, Petersburg",57.1398,-132.954,2020-03-23T00:00:00Z,0,recovered
US,"Texas, Potter",35.4013,-101.894,2020-03-23T00:00:00Z,0,deaths
US,"Kansas, Rice",38.3462,-98.1999,2020-03-23T00:00:00Z,0,confirmed
US,"Nebraska, Saline",40.5242,-97.1409,2020-03-23T00:00:00Z,0,recovered
US,"Mississippi, Sharkey",32.8815,-90.816,2020-03-23T00:00:00Z,0,deaths
US,"Missouri, St. Louis",38.6377,-90.4458,2020-03-23T00:00:00Z,69,confirmed
US,"Maryland, Talbot",38.7662,-76.1088,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Turner",31.7161,-83.6207,2020-03-23T00:00:00Z,0,deaths
US,"Ohio, Vinton",39.2521,-82.4831,2020-03-23T00:00:00Z,0,confirmed
US,"North Carolina, Watauga",36.231,-81.7003,2020-03-23T00:00:00Z,0,recovered
US,"North Carolina, Wilson",35.7063,-77.918,2020-03-23T00:00:00Z,0,deaths
US,"New York, Albany",42.6006,-73.9772,2020-03-23T00:00:00Z,127,confirmed
US,"Louisiana, Avoyelles",31.078,-92.0008,2020-03-23T00:00:00Z,0,recovered
US,"Michigan, Berrien",41.9545,-86.4131,2020-03-23T00:00:00Z,0,deaths
US,"Florida, Broward",26.1518,-80.4873,2020-03-23T00:00:00Z,263,confirmed
US,"North Carolina, Camden",36.3381,-76.1557,2020-03-23T00:00:00Z,0,recovered
US,"Florida, Charlotte",26.9013,-81.9295,2020-03-23T00:00:00Z,0,deaths
US,"Arkansas, Clay",36.3683,-90.4148,2020-03-23T00:00:00Z,0,confirmed
US,"California, Contra Costa",37.9192,-121.929,2020-03-23T00:00:00Z,0,recovered
US,"Arkansas, Dallas",33.9704,-92.6517,2020-03-23T00:00:00Z,0,deaths
US,"Nebraska, Dodge",41.5807,-96.656,2020-03-23T00:00:00Z,0,confirmed
US,"Texas, Erath",32.236,-98.2177,2020-03-23T00:00:00Z,0,recovered
US,"Louisiana, Franklin",32.1368,-91.6759,2020-03-23T00:00:00Z,0,deaths
US,"Texas, Glasscock",31.8694,-101.521,2020-03-23T00:00:00Z,0,confirmed
US,"Texas, Grimes",30.5458,-95.989,2020-03-23T00:00:00Z,0,recovered
US,"Virginia, Harrisonburg",38.4354,-78.8754,2020-03-23T00:00:00Z,0,deaths
US,"Maryland, Howard",39.2531,-76.9313,2020-03-23T00:00:00Z,26,confirmed
US,"Iowa, Jasper",41.6858,-93.0557,2020-03-23T00:00:00Z,0,recovered
US,"Oklahoma, Kay",36.818,-97.1442,2020-03-23T00:00:00Z,0,deaths
US,"Colorado, Lake",39.2028,-106.356,2020-03-23T00:00:00Z,0,confirmed
US,"Kentucky, Lewis",38.5318,-83.3774,2020-03-23T00:00:00Z,0,recovered
US,"New Mexico, Luna",32.1818,-107.751,2020-03-23T00:00:00Z,0,deaths
US,"Minnesota, Marshall",48.3583,-96.3702,2020-03-23T00:00:00Z,0,confirmed
US,"Pennsylvania, Mercer",41.3025,-80.2582,2020-03-23T00:00:00Z,0,recovered
US,"New York, Montgomery",42.9012,-74.4401,2020-03-23T00:00:00Z,0,deaths
US,"Mississippi, Newton",32.4002,-89.1184,2020-03-23T00:00:00Z,0,confirmed
US,"Florida, Osceola",28.0631,-81.1488,2020-03-23T00:00:00Z,0,recovered
US,"Alaska, Petersburg",57.1398,-132.954,2020-03-23T00:00:00Z,0,deaths
US,"Montana, Powder River",45.3962,-105.637,2020-03-23T00:00:00Z,0,confirmed
US,"Kansas, Rice",38.3462,-98.1999,2020-03-23T00:00:00Z,0,recovered
US,"Nebraska, Saline",40.5242,-97.1409,2020-03-23T00:00:00Z,0,deaths
US,"Arkansas, Sharp",36.1626,-91.4782,2020-03-23T00:00:00Z,0,confirmed
US,"Missouri, St. Louis",38.6377,-90.4458,2020-03-23T00:00:00Z,0,recovered
US,"Maryland, Talbot",38.7662,-76.1088,2020-03-23T00:00:00Z,0,deaths
US,"South Dakota, Turner",43.3109,-97.1487,2020-03-23T00:00:00Z,0,confirmed
US,"Ohio, Vinton",39.2521,-82.4831,2020-03-23T00:00:00Z,0,recovered
US,"North Carolina, Watauga",36.231,-81.7003,2020-03-23T00:00:00Z,0,deaths
US,"Tennessee, Wilson",36.155,-86.2978,2020-03-23T00:00:00Z,6,confirmed
US,"New York, Albany",42.6006,-73.9772,2020-03-23T00:00:00Z,0,recovered
US,"Louisiana, Avoyelles",31.078,-92.0008,2020-03-23T00:00:00Z,0,deaths
US,"North Carolina, Bertie",36.0688,-76.9655,2020-03-23T00:00:00Z,0,confirmed
US,"Florida, Broward",26.1518,-80.4873,2020-03-23T00:00:00Z,0,recovered
US,"North Carolina, Camden",36.3381,-76.1557,2020-03-23T00:00:00Z,0,deaths
US,"Virginia, Charlotte",37.0191,-78.6631,2020-03-23T00:00:00Z,0,confirmed
US,"Arkansas, Clay",36.3683,-90.4148,2020-03-23T00:00:00Z,0,recovered
US,"California, Contra Costa",37.9192,-121.929,2020-03-23T00:00:00Z,1,deaths
US,"Iowa, Dallas",41.6856,-94.0413,2020-03-23T00:00:00Z,6,confirmed
US,"Nebraska, Dodge",41.5807,-96.656,2020-03-23T00:00:00Z,0,recovered
US,"Texas, Erath",32.236,-98.2177,2020-03-23T00:00:00Z,0,deaths
US,"Maine, Franklin",44.9733,-70.4438,2020-03-23T00:00:00Z,0,confirmed
US,"Texas, Glasscock",31.8694,-101.521,2020-03-23T00:00:00Z,0,recovered
US,"Texas, Grimes",30.5458,-95.989,2020-03-23T00:00:00Z,0,deaths
US,"Georgia, Hart",34.3463,-82.9657,2020-03-23T00:00:00Z,0,confirmed
US,"Maryland, Howard",39.2531,-76.9313,2020-03-23T00:00:00Z,0,recovered
US,"Iowa, Jasper",41.6858,-93.0557,2020-03-23T00:00:00Z,0,deaths
US,"Nebraska, Kearney",40.5066,-98.9488,2020-03-23T00:00:00Z,0,confirmed
US,"Colorado, Lake",39.2028,-106.356,2020-03-23T00:00:00Z,0,recovered
US,"Kentucky, Lewis",38.5318,-83.3774,2020-03-23T00:00:00Z,0,deaths
US,"Virginia, Lunenburg",36.9462,-78.2413,2020-03-23T00:00:00Z,0,confirmed
US,"Minnesota, Marshall",48.3583,-96.3702,2020-03-23T00:00:00Z,0,recovered
US,"Pennsylvania, Mercer",41.3025,-80.2582,2020-03-23T00:00:00Z,0,deaths
US,"North Carolina, Montgomery",35.3316,-79.9042,2020-03-23T00:00:00Z,1,confirmed
US,"Mississippi, Newton",32.4002,-89.1184,2020-03-23T00:00:00Z,0,recovered
US,"Florida, Osceola",28.0631,-81.1488,2020-03-23T00:00:00Z,0,deaths
US,"Virginia, Petersburg",37.2053,-77.3937,2020-03-23T00:00:00Z,0,confirmed
US,"Montana, Powder River",45.3962,-105.637,2020-03-23T00:00:00Z,0,recovered
US,"Kansas, Rice",38.3462,-98.1999,2020-03-23T00:00:00Z,0,deaths
US,"Utah, Salt Lake",40.6662,-111.922,2020-03-23T00:00:00Z,109,confirmed
US,"Arkansas, Sharp",36.1626,-91.4782,2020-03-23T00:00:00Z,0,recovered
US,"Missouri, St. Louis",38.6377,-90.4458,2020-03-23T00:00:00Z,1,deaths
US,"Georgia, Taliaferro",33.5654,-82.8814,2020-03-23T00:00:00Z,0,confirmed
US,"South Dakota, Turner",43.3109,-97.1487,2020-03-23T00:00:00Z,0,recovered
US,"Ohio, Vinton",39.2521,-82.4831,2020-03-23T00:00:00Z,0,deaths
US,"Minnesota, Watonwan",43.9782,-94.6141,2020-03-23T00:00:00Z,0,confirmed
US,"Tennessee, Wilson",36.155,-86.2978,2020-03-23T00:00:00Z,0,recovered
US,"New York, Albany",42.6006,-73.9772,2020-03-23T00:00:00Z,0,deaths
US,"Colorado, Baca",37.3194,-102.56,2020-03-23T00:00:00Z,0,confirmed
US,"North Carolina, Bertie",36.0688,-76.9655,2020-03-23T00:00:00Z,0,recovered
US,"Florida, Broward",26.1518,-80.4873,2020-03-23T00:00:00Z,3,deaths
US,"Louisiana, Cameron",29.8759,-93.1931,2020-03-23T00:00:00Z,0,confirmed
US,"Virginia, Charlotte",37.0191,-78.6631,2020-03-23T00:00:00Z,0,recovered
US,"Arkansas, Clay",36.3683,-90.4148,2020-03-23T00:00:00Z,0,deaths
US,"Wyoming, Converse",42.9727,-105.508,2020-03-23T00:00:00Z,0,confirmed
US,"Iowa, Dallas",41.6856,-94.0413,2020-03-23T00:00:00Z,0,recovered
US,"Nebraska, Dodge",41.5807,-96.656,2020-03-23T00:00:00Z,0,deaths
US,"New York, Erie",42.7625,-78.7306,2020-03-23T00:00:00Z,87,confirmed
US,"Maine, Franklin",44.9733,-70.4438,2020-03-23T00:00:00Z,0,recovered
US,"Texas, Glasscock",31.8694,-101.521,2020-03-23T00:00:00Z,0,deaths
US,"Illinois, Grundy",41.2857,-88.4191,2020-03-23T00:00:00Z,0,confirmed
US,"Georgia, Hart",34.3463,-82.9657,2020-03-23T00:00:00Z,0,recovered
US,"Maryland, Howard",39.2531,-76.9313,2020-03-23T00:00:00Z,0,deaths
US,"Mississippi, Jasper",32.0192,-89.1179,2020-03-23T00:00:00Z,0,confirmed
US,"Nebraska, Kearney",40.5066,-98.9488,2020-03-23T00:00:00Z,0,recovered
US,"Colorado, Lake",39.2028,-106.356,2020-03-23T00:00:00Z,0,deaths
US,"Missouri, Lewis",40.0967,-91.7207,2020-03-23T00:00:00Z,0,confirmed
US,"Virginia, Lunenburg",36.9462,-78.2413,2020-03-23T00:00:00Z,0,recovered
US,"Minnesota, Marshall",48.3583,-96.3702,2020-03-23T00:00:00Z,0,deaths
US,"West Virginia, Mercer",37.4048,-81.1102,2020-03-23T00:00:00Z,2,confirmed
US,"North Carolina, Montgomery",35.3316,-79.9042,2020-03-23T00:00:00Z,0,recovered
US,"Mississippi, Newton",32.4002,-89.1184,2020-03-23T00:00:00Z,0,deaths
US,"Iowa, Osceola",43.3782,-95.6242,2020-03-23T00:00:00Z,0,confirmed
US,"Virginia, Petersburg",37.2053,-77.3937,2020-03-23T00:00:00Z,0,recovered
US,"Montana, Powder River",45.3962,-105.637,2020-03-23T00:00:00Z,0,deaths
US,"Minnesota, Rice",44.3543,-93.2966,2020-03-23T00:00:00Z,2,confirmed
US,"Utah, Salt Lake",40.6662,-111.922,2020-03-23T00:00:00Z,0,recovered
US,"Arkansas, Sharp",36.1626,-91.4782,2020-03-23T00:00:00Z,0,deaths
US,"Missouri, St. Louis City",38.6356,-90.2435,2020-03-23T00:00:00Z,15,confirmed
US,"Georgia, Taliaferro",33.5654,-82.8814,2020-03-23T00:00:00Z,0,recovered
US,"South Dakota, Turner",43.3109,-97.1487,2020-03-23T00:00:00Z,0,deaths
US,"Virginia, Virginia Beach",36.7329,-76.0457,2020-03-23T00:00:00Z,17,confirmed
US,"Minnesota, Watonwan",43.9782,-94.6141,2020-03-23T00:00:00Z,0,recovered
US,"Tennessee, Wilson",36.155,-86.2978,2020-03-23T00:00:00Z,0,deaths
US,Diamond Princess,0,0,2020-03-23T00:00:00Z,49,confirmed
US,"Wyoming, Albany",41.655,-105.724,2020-03-23T00:00:00Z,0,confirmed
US,"Colorado, Baca",37.3194,-102.56,2020-03-23T00:00:00Z,0,recovered
US,"North Carolina, Bertie",36.0688,-76.9655,2020-03-23T00:00:00Z,0,deaths
US,"Illinois, Brown",39.9621,-90.7507,2020-03-23T00:00:00Z,0,confirmed
US,"Louisiana, Cameron",29.8759,-93.1931,2020-03-23T00:00:00Z,0,recovered
US,"Virginia, Charlotte",37.0191,-78.6631,2020-03-23T00:00:00Z,0,deaths
US,"Florida, Clay",29.9832,-81.8561,2020-03-23T00:00:00Z,8,confirmed
US,"Wyoming, Converse",42.9727,-105.508,2020-03-23T00:00:00Z,0,recovered
US,"Iowa, Dallas",41.6856,-94.0413,2020-03-23T00:00:00Z,0,deaths
US,"Wisconsin, Dodge",43.4158,-88.7093,2020-03-23T00:00:00Z,2,confirmed
US,"New York, Erie",42.7625,-78.7306,2020-03-23T00:00:00Z,0,recovered
US,"Maine, Franklin",44.9733,-70.4438,2020-03-23T00:00:00Z,0,deaths
US,"California, Glenn",39.5988,-122.394,2020-03-23T00:00:00Z,0,confirmed
US,"Illinois, Grundy",41.2857,-88.4191,2020-03-23T00:00:00Z,0,recovered
US,"Georgia, Hart",34.3463,-82.9657,2020-03-23T00:00:00Z,0,deaths
US,"Missouri, Howard",39.1436,-92.6976,2020-03-23T00:00:00Z,0,confirmed
